Customer ID,total_transaction,total_unit,total_price,average_order_value,purchase_frequency,profit_margin,customer_value,cltv,segment
12379.0,2,407,852.24,426.12,0.0004609356994699239,85.224,0.196413920258124,48.6153291566265,B
12380.0,4,1127,2724.8100000000004,681.2025000000001,0.0009218713989398478,272.48100000000005,0.6279811016363218,496.96047765060246,A
12381.0,5,808,1845.3100000000004,369.06200000000007,0.00115233924867481,184.53100000000006,0.4252846277944228,227.92295823962527,A
12383.0,5,1532,1850.5600000000002,370.112,0.00115233924867481,185.05600000000004,0.4264945840055313,229.22170773761718,A
12384.0,2,126,585.2700000000001,292.63500000000005,0.0004609356994699239,58.527000000000015,0.13488591841438122,22.927775963855428,C
12386.0,2,354,401.9,200.95,0.0004609356994699239,40.19,0.09262502880848121,10.811486613119142,C
12388.0,6,1462,2780.6600000000003,463.4433333333334,0.0013828070984097719,278.06600000000003,0.6408527310440194,517.5415017135208,A
12390.0,1,353,549.84,549.84,0.00023046784973496196,54.98400000000001,0.1267204424982715,20.23587855421687,C
12391.0,1,300,460.89,460.89,0.00023046784973496196,46.089,0.10622032726434662,14.218178855421682,C
12393.0,4,816,1582.6000000000001,395.65000000000003,0.0009218713989398478,158.26000000000002,0.3647384189905508,167.64543239625166,B
12394.0,2,819,1272.48,636.24,0.0004609356994699239,127.248,0.2932657294307444,108.38054554216866,B
12395.0,12,2118,3018.63,251.5525,0.0027656141968195437,301.863,0.6956971652454483,609.9147976506024,A
12397.0,2,1263,2409.9000000000005,1204.9500000000003,0.0004609356994699239,240.99000000000007,0.555404471076285,388.72945180722905,A
12398.0,1,1394,1635.6599999999999,1635.6599999999999,0.00023046784973496196,163.566,0.37696704309748785,179.07520987951804,B
12399.0,4,1178,1108.65,277.1625,0.0009218713989398478,110.86500000000001,0.2555081816086656,82.26939909638554,B
12401.0,1,11,84.3,84.3,0.00023046784973496196,8.43,0.01942843973265729,0.475668674698795,D
12402.0,1,94,225.6,225.6,0.00023046784973496196,22.560000000000002,0.05199354690020742,3.4066506024096386,D
12403.0,1,96,427.7,427.7,0.00023046784973496196,42.77,0.09857109933164322,12.244129183400265,C
12405.0,1,857,1710.3900000000003,1710.3900000000003,0.00023046784973496196,171.03900000000004,0.39418990550818167,195.81217885542173,A
12406.0,2,1818,3415.3,1707.65,0.0004609356994699239,341.53000000000003,0.7871168471998157,780.7412376171352,A
12407.0,5,1416,1708.1199999999997,341.6239999999999,0.00115233924867481,170.81199999999998,0.39366674348928316,195.29276669344034,A
12408.0,5,1409,2888.55,577.71,0.00115233924867481,288.855,0.6657179073519245,558.4820015060242,A
12409.0,3,5551,11072.67,3690.89,0.0006914035492048859,1107.267,2.5518944457248214,8206.427103674698,A
12410.0,2,211,693.3299999999999,346.66499999999996,0.0004609356994699239,69.333,0.15979027425674117,32.17580246987951,B
12412.0,3,829,1226.88,408.96000000000004,0.0006914035492048859,122.68800000000002,0.28275639548283016,100.75197686746988,B
12413.0,3,286,758.1,252.70000000000002,0.0006914035492048859,75.81,0.1747176768840747,38.46824698795181,B
12414.0,3,300,562.41,187.47,0.0006914035492048859,56.241,0.12961742336943996,21.171687289156623,C
12415.0,21,77670,124914.53,5948.310952380953,0.004839824844434202,12491.453000000001,28.7887831297534,1044420.3350147858,A
12417.0,9,1552,3649.1000000000004,405.4555555555556,0.0020742106476146576,364.9100000000001,0.8410002304678497,891.2938962516733,A
12418.0,1,407,668.58,668.58,0.00023046784973496196,66.858,0.15408619497580087,29.919626265060238,C
12420.0,1,345,600.3900000000001,600.3900000000001,0.00023046784973496196,60.039000000000016,0.13837059230237383,24.12772102409639,C
12421.0,4,484,807.0400000000001,201.76000000000002,0.0009218713989398478,80.70400000000001,0.1859967734501037,43.59528524765729,B
12422.0,3,370,803.5599999999998,267.8533333333333,0.0006914035492048859,80.356,0.18519474533302602,43.22012540829985,B
12423.0,8,1339,1859.31,232.41375,0.0018437427978796957,185.931,0.4285111776907121,231.39448969879516,A
12424.0,2,740,1760.9599999999996,880.4799999999998,0.0004609356994699239,176.09599999999998,0.40584466466927854,207.5622571352074,A
12425.0,1,496,777.1999999999999,777.1999999999999,0.00023046784973496196,77.72,0.17911961281401242,40.43104685408299,B
12426.0,1,258,582.73,582.73,0.00023046784973496196,58.273,0.1343005300760544,22.729200327978578,C
12427.0,3,533,825.8,275.26666666666665,0.0006914035492048859,82.58,0.1903203503111316,45.645625167336,B
12428.0,9,3536,7956.46,884.0511111111111,0.0020742106476146576,795.6460000000001,1.8337082277022354,4237.29958042838,A
12429.0,4,1557,3750.4,937.6,0.0009218713989398478,375.04,0.8643466236460013,941.4658741633198,A
12430.0,1,117,256.4,256.4,0.00023046784973496196,25.64,0.05909195667204424,4.400331994645247,D
12431.0,15,2918,6487.45,432.49666666666667,0.0034570177460244295,648.745,1.495148651763079,2817.0687752677372,A
12432.0,5,1801,5059.319999999999,1011.8639999999998,0.00115233924867481,505.9319999999999,1.1660106015210876,1713.301128674698,A
12433.0,7,11071,13375.87,1910.8385714285716,0.0016132749481447338,1337.5870000000002,3.0827079972343863,11975.49519791834,A
12434.0,2,394,806.14,403.07,0.0004609356994699239,80.614,0.18578935238534222,43.498105729585,B
12435.0,2,2055,7829.890000000001,3914.9450000000006,0.0004609356994699239,782.9890000000001,1.8045379119612817,4103.559398400268,A
12436.0,1,211,509.01000000000005,509.01000000000005,0.00023046784973496196,50.90100000000001,0.117310440193593,17.342113795180726,C
12437.0,18,2923,4951.41,275.0783333333333,0.004148421295229315,495.141,1.141140815856188,1640.994711385542,A
12438.0,2,1180,2906.8500000000004,1453.4250000000002,0.0004609356994699239,290.68500000000006,0.6699354690020742,565.5807846385543,A
12441.0,1,121,173.55,173.55,0.00023046784973496196,17.355,0.03999769532150265,2.0160376506024096,D
12442.0,1,182,172.06,172.06,0.00023046784973496196,17.206,0.03965429822539755,1.981569183400267,D
12444.0,5,1155,5005.46,1001.092,0.00115233924867481,500.54600000000005,1.1535976031343629,1677.0167209906294,A
12445.0,1,62,133.4,133.4,0.00023046784973496196,13.340000000000002,0.030744411154643925,1.1911352074966532,D
12446.0,1,352,1002.3100000000001,1002.3100000000001,0.00023046784973496196,100.23100000000001,0.23100023046784973,67.24399840026773,B
12447.0,1,190,476.49,476.49,0.00023046784973496196,47.649,0.10981562572021203,15.196969216867467,C
12448.0,1,243,449.4500000000001,449.4500000000001,0.00023046784973496196,44.945000000000014,0.10358377506337868,13.521104585006698,C
12449.0,4,1553,4067.2900000000004,1016.8225000000001,0.0009218713989398478,406.72900000000004,0.9373795805485136,1107.2856722958502,A
12450.0,2,128,197.88,98.94,0.0004609356994699239,19.788,0.04560497810555427,2.6209166265060237,D
12451.0,5,6575,9035.52,1807.104,0.00115233924867481,903.5520000000001,2.082396865637244,5464.56637686747,A
12452.0,2,185,430.57,215.285,0.0004609356994699239,43.057,0.09923254206038257,12.409004344042835,C
12453.0,1,473,707.0899999999999,707.0899999999999,0.00023046784973496196,70.70899999999999,0.16296151186909424,33.4656136613119,B
12454.0,1,1006,3528.34,3528.34,0.00023046784973496196,352.83400000000006,0.8131689329338557,833.2786583400267,A
12455.0,6,2089,2466.8599999999997,411.14333333333326,0.0013828070984097719,246.68599999999998,0.5685319197971882,407.3225073360105,A
12456.0,3,1633,3181.04,1060.3466666666666,0.0006914035492048859,318.10400000000004,0.7331274487209034,677.3102731994645,A
12457.0,7,844,2363.23,337.6042857142857,0.0016132749481447338,236.323,0.5446485365291541,373.81901157295846,A
12458.0,2,506,947.4,473.7,0.0004609356994699239,94.74000000000001,0.21834524083890294,60.07809638554216,B
12461.0,2,287,826.88,413.44,0.0004609356994699239,82.688,0.19056925558884535,45.7650960107095,B
12462.0,2,536,1189.5900000000001,594.7950000000001,0.0004609356994699239,118.95900000000002,0.2741622493662134,94.72050656626506,B
12463.0,4,776,1344.7800000000002,336.19500000000005,0.0009218713989398478,134.47800000000004,0.30992855496658217,121.04640216867472,B
12464.0,8,112,1212.05,151.50625,0.0018437427978796957,121.205,0.2793385572712606,98.33100418340024,B
12465.0,2,479,742.19,371.095,0.0004609356994699239,74.21900000000001,0.17105093339479144,36.87054860107095,B
12468.0,2,366,729.54,364.77,0.0004609356994699239,72.954,0.16813551509564414,35.62440506024095,B
12471.0,30,8212,19824.05,660.8016666666666,0.006914035492048859,1982.405,4.568806176538373,26304.749558400265,A
12472.0,7,4148,6572.110000000001,938.8728571428572,0.0016132749481447338,657.2110000000001,1.514660059921641,2891.0729486010714,A
12473.0,5,2439,3938.55,787.71,0.00115233924867481,393.855,0.9077091495736346,1038.298266566265,A
12474.0,18,4847,7375.79,409.7661111111111,0.004148421295229315,737.5790000000001,1.699882461396635,3641.3840779183392,A
12475.0,1,535,723.3799999999999,723.3799999999999,0.00023046784973496196,72.338,0.16671583314127675,35.025342998661294,B
12476.0,11,2408,6816.42,619.6745454545454,0.002535146347084582,681.642,1.5709656602903894,3110.0121563855423,A
12477.0,6,3653,13219.740000000002,2203.2900000000004,0.0013828070984097719,1321.9740000000002,3.0467250518552667,11697.558612289158,A
12478.0,1,236,680.9900000000001,680.9900000000001,0.00023046784973496196,68.09900000000002,0.15694630099101178,31.040654625167345,B
12479.0,1,385,527.2,527.2,0.00023046784973496196,52.720000000000006,0.12150265038027196,18.60373761713521,C
12480.0,4,1707,3281.6299999999997,820.4074999999999,0.0009218713989398478,328.163,0.7563102097257431,720.8229890829984,A
12481.0,10,3304,5596.32,559.632,0.00230467849734962,559.632,1.2897718368287623,2096.305056385542,A
12483.0,8,1110,2484.98,310.6225,0.0018437427978796957,248.49800000000002,0.5727079972343858,413.3283534404284,A
12484.0,6,2191,4541.719999999999,756.9533333333333,0.0013828070984097719,454.17199999999997,1.0467204424982715,1380.670720107095,A
12488.0,3,529,1298.6600000000003,432.88666666666677,0.0006914035492048859,129.86600000000004,0.2992993777368058,112.8860639625168,B
12489.0,1,105,334.92999999999995,334.92999999999995,0.00023046784973496196,33.492999999999995,0.0771905969117308,7.508574625167333,C
12490.0,10,3064,5417.93,541.793,0.00230467849734962,541.793,1.2486586771145427,1964.7901930990631,A
12491.0,1,260,460.40000000000003,460.40000000000003,0.00023046784973496196,46.040000000000006,0.1061073980179765,14.1879625167336,C
12492.0,2,192,263.21,131.605,0.0004609356994699239,26.320999999999998,0.060661442728739336,4.637182336010708,D
12493.0,2,207,433.74,216.87,0.0004609356994699239,43.374,0.0999631251440424,12.592395421686746,C
12494.0,7,707,1246.1,178.0142857142857,0.0016132749481447338,124.61,0.2871859875547361,103.9334143239625,B
12497.0,1,1236,1043.1,1043.1,0.00023046784973496196,104.31,0.2404010140585388,72.82848795180722,B
12498.0,3,159,403.7,134.56666666666666,0.0006914035492048859,40.370000000000005,0.09303987093800414,10.908546854082998,C
12500.0,11,2678,4257.820000000001,387.0745454545455,0.002535146347084582,425.7820000000001,0.981290619958516,1213.4559004283806,A
12501.0,1,1783,2169.3900000000003,2169.3900000000003,0.00023046784973496196,216.93900000000005,0.4999746485365292,315.0102390963856,A
12502.0,5,820,3723.87,744.774,0.00115233924867481,372.387,0.8582323115925329,928.193291626506,A
12504.0,2,90,482.04999999999995,241.02499999999998,0.0004609356994699239,48.205,0.1110970269647384,15.553694946452472,C
12506.0,1,23,73.50000000000001,73.50000000000001,0.00023046784973496196,7.350000000000001,0.016939386955519706,0.3615963855421687,D
12507.0,3,905,1304.81,434.93666666666667,0.0006914035492048859,130.481,0.30071675501267575,113.95777350066933,B
12508.0,2,272,398.27,199.135,0.0004609356994699239,39.827,0.0917884305139433,10.617067797858097,C
12509.0,1,55,176.5,176.5,0.00023046784973496196,17.650000000000002,0.04067757547822078,2.085157295850067,D
12510.0,2,353,982.5699999999999,491.28499999999997,0.0004609356994699239,98.257,0.22645079511408156,64.62140595046853,B
12512.0,2,99,138.03,69.015,0.0004609356994699239,13.803,0.0318114772989168,1.2752530722891564,D
12513.0,1,462,612.2900000000001,612.2900000000001,0.00023046784973496196,61.22900000000001,0.14111315971421987,25.09364418340027,C
12514.0,1,440,1017.6800000000001,1017.6800000000001,0.00023046784973496196,101.76800000000001,0.2345425213182761,69.32212733601071,B
12515.0,1,131,383.70000000000005,383.70000000000005,0.00023046784973496196,38.370000000000005,0.08843051394330491,9.854463855421686,C
12516.0,2,875,1312.06,656.03,0.0004609356994699239,131.206,0.30238764692325415,115.2276736010709,B
12517.0,5,1371,2502.84,500.56800000000004,0.00115233924867481,250.28400000000002,0.5768241530306524,419.291035180723,A
12518.0,5,1318,2056.89,411.378,0.00115233924867481,205.689,0.474047015441346,283.1858415060241,A
12519.0,1,183,340.84000000000003,340.84000000000003,0.00023046784973496196,34.084,0.07855266190366444,7.775897295850067,C
12520.0,5,1439,2634.26,526.8520000000001,0.00115233924867481,263.42600000000004,0.6071122378428211,464.4796350468542,A
12521.0,1,309,599.68,599.68,0.00023046784973496196,59.967999999999996,0.13820696012906197,24.070689585006686,C
12522.0,2,194,192.72000000000003,96.36000000000001,0.0004609356994699239,19.272000000000006,0.04441576400092188,2.4860106024096393,D
12523.0,11,865,1789.77,162.70636363636365,0.002535146347084582,178.977,0.41248444342014295,214.40941451807228,A
12524.0,8,3699,4485.719999999999,560.7149999999999,0.0018437427978796957,448.57199999999995,1.0338142429131134,1346.8329262650598,A
12526.0,3,632,1316.6600000000003,438.88666666666677,0.0006914035492048859,131.66600000000003,0.3034477990320351,116.037051914324,B
12527.0,3,234,348.71000000000004,116.23666666666668,0.0006914035492048859,34.871,0.0803664438810786,8.139134143239625,C
12528.0,6,756,1933.4800000000002,322.2466666666667,0.0013828070984097719,193.34800000000004,0.4456049781055544,250.2238895850068,A
12530.0,4,913,1662.28,415.57,0.0009218713989398478,166.228,0.38310209725743255,184.9514590629183,A
12531.0,1,45,125.22,125.22,0.00023046784973496196,12.522,0.028859184143811938,1.0495346987951806,D
12532.0,1,153,349.83000000000004,349.83000000000004,0.00023046784973496196,34.983000000000004,0.08062456787278176,8.191501265060241,C
12534.0,1,651,1089.18,1089.18,0.00023046784973496196,108.918,0.2510209725743259,79.40515879518071,B
12535.0,2,219,716.35,358.175,0.0004609356994699239,71.635,0.16509564415764,34.347879685408294,B
12536.0,3,2803,12601.830000000002,4200.610000000001,0.0006914035492048859,1260.1830000000002,2.9043166628255364,10629.592995240968,A
12538.0,1,191,363.95,363.95,0.00023046784973496196,36.395,0.0838787739110394,8.866104585006692,C
12539.0,4,2067,5568.349999999999,1392.0874999999999,0.0009218713989398478,556.8349999999999,1.2833256510716753,2075.403060408299,A
12540.0,17,6685,13400.24,788.2494117647059,0.003917953445494353,1340.0240000000001,3.0883244987324265,12019.172159143238,A
12541.0,3,680,981.1800000000002,327.06000000000006,0.0006914035492048859,98.11800000000002,0.22613044480295003,64.43870096385544,B
12544.0,1,136,372.70000000000005,372.70000000000005,0.00023046784973496196,37.27,0.08589536759622034,9.297542838018742,C
12545.0,2,523,1000.39,500.195,0.0004609356994699239,100.039,0.23055773219635858,66.98662329986612,B
12546.0,2,633,1161.5,580.75,0.0004609356994699239,116.15,0.26768840746715833,90.30001673360107,B
12547.0,2,134,207.8,103.9,0.0004609356994699239,20.78,0.0478912191749251,2.8902838018741637,D
12548.0,1,49,95.19999999999999,95.19999999999999,0.00023046784973496196,9.52,0.021940539294768375,0.6066291834002675,D
12550.0,1,569,964.83,964.83,0.00023046784973496196,96.483,0.22236229545978337,62.30903138554216,B
12551.0,1,100,168.0,168.0,0.00023046784973496196,16.8,0.03871859875547361,1.8891566265060236,D
12552.0,2,88,437.82,218.91,0.0004609356994699239,43.782000000000004,0.10090343397096105,12.830411807228915,C
12553.0,10,1965,3692.2799999999997,369.22799999999995,0.00230467849734962,369.228,0.8509518322194054,912.5121551807227,A
12556.0,2,358,603.7099999999999,301.85499999999996,0.0004609356994699239,60.370999999999995,0.13913574556349387,24.395298801874155,C
12557.0,5,4384,11990.96,2398.192,0.00115233924867481,1199.096,2.7635307674579397,9624.037598500669,A
12558.0,1,196,269.96000000000004,269.96000000000004,0.00023046784973496196,26.996000000000006,0.06221710071445034,4.878072396251674,D
12559.0,2,283,561.7099999999999,280.85499999999996,0.0004609356994699239,56.17099999999999,0.12945609587462548,21.119017677376164,C
12560.0,3,1110,2134.01,711.3366666666667,0.0006914035492048859,213.40100000000004,0.49182069601290623,304.8191887617136,A
12561.0,1,177,238.85,238.85,0.00023046784973496196,23.885,0.055047245909195665,3.8185624163319942,D
12562.0,7,1779,3781.74,540.2485714285714,0.0016132749481447338,378.174,0.871569486056695,957.2662267469877,A
12564.0,1,133,456.90000000000003,456.90000000000003,0.00023046784973496196,45.690000000000005,0.10530076054390412,13.97306626506024,C
12565.0,1,80,145.92000000000002,145.92000000000002,0.00023046784973496196,14.592000000000002,0.033629868633325656,1.4252106024096387,D
12566.0,1,265,351.65,351.65,0.00023046784973496196,35.165,0.08104401935929936,8.27695599062918,C
12567.0,10,4305,9401.279999999999,940.1279999999999,0.00230467849734962,940.1279999999999,2.1666927863563035,5915.934781686746,A
12569.0,32,1801,4124.6900000000005,128.89656250000002,0.007374971191518783,412.46900000000005,0.9506084351233004,1138.7595445850068,A
12571.0,2,523,519.61,259.805,0.0004609356994699239,51.961000000000006,0.11975339940078358,18.071924504685406,C
12572.0,2,452,1020.42,510.21,0.0004609356994699239,102.042,0.23517400322654988,69.69591542168673,B
12573.0,1,84,160.54,160.54,0.00023046784973496196,16.054,0.03699930859645079,1.7251065327978574,D
12574.0,1,61,218.45000000000002,218.45000000000002,0.00023046784973496196,21.845000000000002,0.050345701774602444,3.19413671352075,D
12576.0,5,967,1315.83,263.166,0.00115233924867481,131.583,0.303256510716755,115.8908024698795,B
12577.0,3,472,657.8,219.26666666666665,0.0006914035492048859,65.78,0.15160175155565797,28.96257295850066,C
12578.0,2,1196,2794.5099999999998,1397.2549999999999,0.0004609356994699239,279.45099999999996,0.6440447107628485,522.7099156693438,A
12579.0,1,285,440.41999999999996,440.41999999999996,0.00023046784973496196,44.042,0.10150265038027194,12.98325143239625,C
12580.0,1,238,415.70000000000005,415.70000000000005,0.00023046784973496196,41.57000000000001,0.0958054851348237,11.566699464524767,C
12581.0,1,161,197.70999999999998,197.70999999999998,0.00023046784973496196,19.771,0.045565798571099325,2.6164152677376165,D
12582.0,2,300,511.3599999999999,255.67999999999995,0.0004609356994699239,51.135999999999996,0.11785203964047013,17.502613761713516,C
12583.0,15,5060,7281.379999999999,485.4253333333333,0.0034570177460244295,728.1379999999999,1.6781239917031572,3548.761359062917,A
12584.0,9,416,2338.1500000000005,259.7944444444445,0.0020742106476146576,233.81500000000005,0.5388684028578014,365.9267351070951,A
12585.0,2,1279,2040.0999999999997,1020.0499999999998,0.0004609356994699239,204.01,0.4701774602442958,278.5815267737616,A
12586.0,1,79,196.94000000000003,196.94000000000003,0.00023046784973496196,19.694000000000003,0.04538833832680342,2.5960752074966535,D
12587.0,1,51,144.0,144.0,0.00023046784973496196,14.4,0.03318737036183452,1.3879518072289154,D
12588.0,1,53,214.89999999999998,214.89999999999998,0.00023046784973496196,21.49,0.04952754090804332,3.09116532797858,D
12589.0,2,306,646.6800000000001,323.34000000000003,0.0004609356994699239,64.668,0.14903894906660523,27.991634698795185,C
12590.0,2,4283,9864.26,4932.13,0.0004609356994699239,986.426,2.273394791426596,6512.960197295849,A
12591.0,1,228,452.84999999999997,452.84999999999997,0.00023046784973496196,45.285,0.10436736575247751,13.726447289156622,C
12592.0,2,290,437.6,218.8,0.0004609356994699239,43.760000000000005,0.10085273104401936,12.817520749665327,C
12593.0,3,206,418.0999999999999,139.36666666666665,0.0006914035492048859,41.809999999999995,0.09635860797418759,11.700643239625162,C
12594.0,10,1777,3338.2200000000003,333.822,0.00230467849734962,333.82200000000006,0.7693523853422448,745.8977756626507,A
12596.0,2,474,618.27,309.135,0.0004609356994699239,61.827,0.14249135745563493,25.586197650602404,C
12597.0,4,2236,3811.2199999999993,952.8049999999998,0.0009218713989398478,381.12199999999996,0.8783636782668816,972.2488546452471,A
12598.0,8,1964,3023.08,377.885,0.0018437427978796957,302.308,0.6967227471767687,611.7143699062916,A
12599.0,7,956,1032.5800000000004,147.51142857142864,0.0016132749481447338,103.25800000000004,0.23797649227932713,71.36689801874168,B
12600.0,10,774,2599.04,259.904,0.00230467849734962,259.904,0.5989951601751556,452.1424980990629,A
12601.0,5,245,577.0600000000001,115.412,0.00115233924867481,57.70600000000001,0.13299377736805718,22.28903906291834,C
12602.0,1,162,153.12,153.12,0.00023046784973496196,15.312000000000001,0.03528923715141738,1.5693262650602409,D
12603.0,1,64,739.1999999999999,739.1999999999999,0.00023046784973496196,73.92,0.17036183452408388,36.57407228915662,B
12604.0,2,201,254.17999999999998,127.08999999999999,0.0004609356994699239,25.418,0.05858031804563263,4.324462677376171,D
12607.0,1,1228,1579.51,1579.51,0.00023046784973496196,157.95100000000002,0.36402627333486975,166.99142169344043,B
12609.0,3,648,1126.8500000000001,375.61666666666673,0.0006914035492048859,112.68500000000002,0.259702696473842,84.99269896251676,B
12610.0,5,1049,2099.54,419.908,0.00115233924867481,209.954,0.48387646923254213,295.0514197858099,A
12611.0,1,846,1193.32,1193.32,0.00023046784973496196,119.332,0.2750218944457248,95.31543657295848,B
12612.0,1,262,704.04,704.04,0.00023046784973496196,70.404,0.1622585849274026,33.17753156626505,B
12613.0,5,1644,3344.38,668.876,0.00115233924867481,334.43800000000005,0.7707720672966122,748.653118099063,A
12614.0,1,76,315.59999999999997,315.59999999999997,0.00023046784973496196,31.56,0.07273565337635399,6.666891566265058,C
12615.0,4,1376,2291.1899999999996,572.7974999999999,0.0009218713989398478,229.11899999999997,0.5280456326342474,351.37561018072273,A
12616.0,2,284,713.3,356.65,0.0004609356994699239,71.33,0.16439271721594836,34.05601673360106,B
12617.0,1,213,355.53000000000003,355.53000000000003,0.00023046784973496196,35.553000000000004,0.08193823461627103,8.460614518072289,C
12618.0,1,96,177.31,177.31,0.00023046784973496196,17.731,0.040864254436506105,2.104339765729585,D
12619.0,9,3378,3641.24,404.5822222222222,0.0020742106476146576,364.124,0.8391887531689328,887.4584161713518,A
12620.0,3,1181,1339.41,446.47,0.0006914035492048859,133.941,0.30869094261350544,120.08160295180723,B
12621.0,20,7440,13689.67,684.4835,0.00460935699469924,1368.967,3.1550288084812173,12543.980234866132,A
12622.0,1,69,180.09999999999997,180.09999999999997,0.00023046784973496196,18.009999999999998,0.04150725973726664,2.1710850066934393,D
12623.0,1,191,305.1,305.1,0.00023046784973496196,30.510000000000005,0.0703157409541369,6.230656626506025,D
12624.0,2,355,641.13,320.565,0.0004609356994699239,64.113,0.14775985250057616,27.513231385542166,C
12625.0,2,1612,2683.82,1341.91,0.0004609356994699239,268.382,0.6185342244756856,482.1211373761713,A
12626.0,9,3453,6620.48,735.6088888888888,0.0020742106476146576,662.048,1.5258077898133209,2933.7855040428376,A
12627.0,7,2752,4478.530000000001,639.7900000000001,0.0016132749481447338,447.85300000000007,1.0321571790735193,1342.5188059504685,A
12628.0,3,448,786.4599999999999,262.1533333333333,0.0006914035492048859,78.646,0.18125374510255818,41.4002229986613,B
12630.0,2,548,1270.88,635.44,0.0004609356994699239,127.08800000000002,0.2928969808711685,108.10816428380188,B
12631.0,1,236,640.5,640.5,0.00023046784973496196,64.05,0.14761465775524313,27.459186746987942,C
12633.0,4,1162,2163.98,540.995,0.0009218713989398478,216.39800000000002,0.498727817469463,313.4410602677376,A
12635.0,2,1172,1689.1800000000003,844.5900000000001,0.0004609356994699239,168.91800000000003,0.3893016824153031,190.98588168674704,A
12637.0,8,3002,6021.9,752.7375,0.0018437427978796957,602.1899999999999,1.3878543443189673,2427.2610180722877,A
12638.0,1,577,671.69,671.69,0.00023046784973496196,67.16900000000001,0.1548029499884766,30.198624906291833,C
12639.0,1,201,486.1,486.1,0.00023046784973496196,48.61000000000001,0.11203042175616501,15.816145247657294,C
12640.0,3,311,1174.58,391.52666666666664,0.0006914035492048859,117.458,0.2707029269416916,92.34525946452474,B
12641.0,1,72,185.9,185.9,0.00023046784973496196,18.59,0.04284397326572943,2.3131733601070947,D
12642.0,3,552,1013.26,337.75333333333333,0.0006914035492048859,101.32600000000001,0.23352385342244758,68.72127360107095,B
12643.0,6,1808,3344.6399999999994,557.4399999999999,0.0013828070984097719,334.46399999999994,0.7708319889375431,748.7695267469877,A
12644.0,1,325,477.90999999999997,477.90999999999997,0.00023046784973496196,47.791,0.11014289006683567,15.28768193440428,C
